Params	Time Savings	BD-BR Inc	RDCCOst
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.7922	0.6438	0.8127
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1	0.7835	0.6423	0.8197
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=1	0.6165	0.2449	0.3972
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.6371	0.2484	0.3898
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2	0.5729	0.2185	0.3814
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.6880	0.2672	0.3883
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2	0.6154	0.2378	0.3864
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2	0.5359	0.2083	0.3887
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0	0.3142	0.1129	0.3593
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2	0.6266	0.2579	0.4116
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3	0.4633	0.1775	0.3831
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3	0.4922	0.1830	0.3718
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8	0.4987	0.2246	0.4503
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3	0.5635	0.2284	0.4053
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3	0.5496	0.2257	0.4106
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3	0.5059	0.2211	0.4371
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2	0.5474	0.2269	0.4144
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8	0.4380	0.1972	0.4503
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8	0.4818	0.2048	0.4250
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8	0.4209	0.1995	0.4741
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3	0.4769	0.2181	0.4573
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2	0.4032	0.2072	0.5139
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2	0.3911	0.1741	0.4452
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8	0.6593	0.4353	0.6603
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3	0.7064	0.4970	0.7036
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2	0.7518	0.5610	0.7463
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.7964	0.6479	0.8136
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8	0.6772	0.4401	0.6499
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3	0.7223	0.5378	0.7446
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2	0.7665	0.6680	0.8715
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.8096	0.7992	0.9872
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8	0.6672	0.4341	0.6506
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3	0.7151	0.5304	0.7418
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2	0.7610	0.6650	0.8738
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.8056	0.7937	0.9853
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2	0.6440	0.4339	0.6737
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=3	0.6929	0.4952	0.7146
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2	0.7411	0.5615	0.7577
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1	0.7881	0.6453	0.8189
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2	0.8003	1.1325	1.4152
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8	0.8096	1.1318	1.3980
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3	0.8354	1.2231	1.4642
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3	0.8275	1.2249	1.4803
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2	0.8603	1.2985	1.5093
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2	0.8540	1.2983	1.5202
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.8856	1.4352	1.6207
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1	0.8797	1.4376	1.6341
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8	0.8142	1.1401	1.4003
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3	0.8391	1.2338	1.4704
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2	0.8637	1.3040	1.5098
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.8875	1.4404	1.6230
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8	0.8091	1.1318	1.3989
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3	0.8356	1.2231	1.4637
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2	0.8606	1.2985	1.5088
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.8856	1.4352	1.6207
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8	0.8137	1.1401	1.4011
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3	0.8391	1.2338	1.4704
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2	0.8637	1.3040	1.5098
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.8874	1.4404	1.6231
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2	0.8047	1.1347	1.4101
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3	0.8312	1.2331	1.4835
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2	0.8569	1.3031	1.5206
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1	0.8827	1.4399	1.6313
QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.4166	0.0282	0.0677
AMP=0_QuadtreeTUMaxDepthInter=2_TestRect=2	0.4098	0.0301	0.0734
QuadtreeTUMaxDepthInter=2_TestRect=2_refs=2	0.5218	0.0388	0.0743
QuadtreeTUMaxDepthInter=1_TestRect=2	0.3682	0.0276	0.0751
QuadtreeTUMaxDepthInter=2_TestRect=2_refs=1	0.6239	0.0556	0.0891
HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=2	0.3784	0.0286	0.0757
FME=1_QuadtreeTUMaxDepthInter=2_TestRect=2	0.4845	0.0670	0.1383
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=2	0.5037	0.1681	0.3337
FME=0_QuadtreeTUMaxDepthInter=2_TestRect=2	0.6039	0.1812	0.3000
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2	0.7115	0.5503	0.7734
FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2	0.4434	0.1916	0.4321
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2	0.8462	1.2918	1.5266
QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.2767	0.0187	0.0675
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.3095	0.0227	0.0734
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.3233	0.0242	0.0750
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.3842	0.0273	0.0710
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.3975	0.0306	0.0769
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.3566	0.0252	0.0705
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.4571	0.0349	0.0764
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.4683	0.0384	0.0821
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.4319	0.0302	0.0700
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.5093	0.0377	0.0739
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.5290	0.0422	0.0797
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.5398	0.0454	0.0841
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.3803	0.0326	0.0858
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.4603	0.0394	0.0856
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5362	0.0491	0.0916
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6109	0.0591	0.0968
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.3943	0.0329	0.0833
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.4719	0.0428	0.0907
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5450	0.0520	0.0954
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6177	0.0617	0.0998
AMP=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.2374	0.0165	0.0695
AMP=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.3385	0.0243	0.0717
AMP=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.4351	0.0348	0.0801
AMP=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.5351	0.0437	0.0817
QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.3067	0.0210	0.0686
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=2	0.4320	0.0334	0.0772
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=2	0.4892	0.0390	0.0798
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=2	0.5441	0.0478	0.0878
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=2	0.5994	0.0535	0.0893
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=2	0.4914	0.0446	0.0908
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=2	0.5530	0.0510	0.0922
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=2	0.6105	0.0584	0.0957
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=2	0.6677	0.0700	0.1048
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=2	0.4401	0.0351	0.0798
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=2	0.4973	0.0440	0.0885
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=2	0.5486	0.0498	0.0907
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=2	0.6060	0.0571	0.0942
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=2	0.4988	0.0444	0.0891
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=2	0.5607	0.0544	0.0969
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=2	0.6171	0.0614	0.0995
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=2	0.6725	0.0741	0.1102
QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=2	0.4095	0.0311	0.0758
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=2	0.4695	0.0364	0.0774
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=2	0.5274	0.0436	0.0826
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=2	0.5848	0.0507	0.0867
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.2815	0.0237	0.0843
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.3639	0.0308	0.0846
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.4415	0.0363	0.0821
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.5194	0.0444	0.0855
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5182	0.0481	0.0929
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.3544	0.0322	0.0908
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4386	0.0425	0.0968
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.5972	0.0571	0.0956
QuadtreeTUMaxDepthInter=1_SearchRange=4	0.2086	0.0117	0.0559
QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2	0.4002	0.0342	0.0855
QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1	0.4929	0.0417	0.0846
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.4936	0.0385	0.0781
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.5331	0.0449	0.0841
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6072	0.0587	0.0967
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.3012	0.0282	0.0936
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.3795	0.0312	0.0821
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.4562	0.0408	0.0894
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4532	0.0425	0.0938
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5302	0.0521	0.0982
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.3711	0.0336	0.0907
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.4087	0.0328	0.0802
QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=1	0.5468	0.0459	0.0839
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=1	0.5587	0.0503	0.0900
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=1	0.5631	0.0523	0.0929
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=1	0.5971	0.0577	0.0966
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=1	0.6015	0.0602	0.1001
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=1	0.5866	0.0533	0.0909
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=1	0.6331	0.0640	0.1011
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=1	0.6373	0.0665	0.1043
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=1	0.6249	0.0612	0.0980
QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=1	0.6626	0.0665	0.1004
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=1	0.6687	0.0707	0.1058
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=1	0.6714	0.0733	0.1092
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=1	0.6069	0.0584	0.0963
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=1	0.6477	0.0692	0.1068
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=1	0.6872	0.0768	0.1117
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=1	0.7260	0.0893	0.1231
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=1	0.6104	0.0612	0.1002
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=1	0.6513	0.0716	0.1100
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=1	0.6906	0.0802	0.1161
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=1	0.7289	0.0896	0.1229
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.3239	0.0291	0.0899
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.2395	0.0221	0.0924
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6133	0.0858	0.1399
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6757	0.1000	0.1480
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4921	0.0656	0.1334
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.5507	0.0766	0.1390
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4533	0.0652	0.1438
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.5070	0.0720	0.1421
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.5653	0.0812	0.1436
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5613	0.0774	0.1379
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.6217	0.0912	0.1467
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.3921	0.0545	0.1391
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.4350	0.0598	0.1375
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.4527	0.0647	0.1430
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5300	0.0748	0.1411
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5148	0.0701	0.1361
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6026	0.0799	0.1326
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.5758	0.0763	0.1325
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6660	0.0975	0.1464
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.6087	0.0924	0.1519
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.4911	0.0701	0.1427
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.5077	0.0714	0.1407
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.3559	0.1151	0.3233
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.3962	0.1199	0.3025
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.4140	0.1239	0.2992
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4918	0.1494	0.3037
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4764	0.1457	0.3059
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.4429	0.1430	0.3228
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5637	0.1836	0.3257
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5529	0.1772	0.3205
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.5260	0.1738	0.3304
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6366	0.2114	0.3321
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6278	0.2089	0.3327
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6089	0.2037	0.3345
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.4625	0.1255	0.2714
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.5408	0.1582	0.2925
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.6177	0.1919	0.3106
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6922	0.2297	0.3319
AMP=0_BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.4463	0.1231	0.2757
AMP=0_BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.5275	0.1541	0.2921
AMP=0_BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.6065	0.1882	0.3103
AMP=0_BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6852	0.2245	0.3277
BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6934	0.2038	0.2939
AMP=0_BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.7401	0.2183	0.2950
AMP=0_BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4	0.6369	0.1807	0.2837
AMP=0_BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.6714	0.1952	0.2907
AMP=0_BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2	0.7071	0.1897	0.2682
FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.6698	0.1934	0.2887
BipredSearchRange=0_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.7051	0.2107	0.2988
AMP=0_BipredSearchRange=0_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1	0.7471	0.2350	0.3146
BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3	0.6292	0.1936	0.3077
